,cc_id,nir,red,blue,green,emad,smad,bcmad,count,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,y,x,spatial_ref,time,cai,ndvi,ndwi,mndwi,ndti,b_g,b_r,mci,ndci,stumpf,ln_bg
755,2,0.051,0.0576,0.0831,0.0832,0.12530759,1.3701856e-06,2.7235916e-05,0.0030999999,0.0561,0.0681,0.0532,0.050499998,0.073199995,0.0607,0.0565,0.0576,-1059155.0,-303305.0,3832,2024-01-01,-0.063339755,-0.06077348,0.23994039,0.21994136,-0.18181819,0.9987981,1.4427084,0.8401977,0.026204567,5.1340685,-0.0012026505
760,2,0.070199996,0.1282,0.1494,0.17889999,0.12934613,1.7746568e-06,1.9859746e-05,0.0026,0.0651,0.0625,0.052899998,0.044999998,0.088,0.1114,0.0683,0.0705,-1059275.0,-303205.0,3832,2024-01-01,-0.2586352,-0.29233873,0.43637094,0.543572,-0.16509278,0.83510345,1.1653666,0.6301615,-0.07011683,3.1632953,-0.18019967
765,2,0.083299994,0.1354,0.1451,0.17889999,0.13295469,1.8219173e-06,1.7423557e-05,0.0026999998,0.0773,0.0861,0.0609,0.051799998,0.096,0.1285,0.0824,0.0845,-1059305.0,-303205.0,3832,2024-01-01,-0.20364992,-0.2382259,0.36460716,0.4920767,-0.13840277,0.8110677,1.0716395,0.648249,-0.026146261,3.005554,-0.20940377
766,2,0.0561,0.0685,0.0972,0.1042,0.128673,1.5671908e-06,2.4600164e-05,0.0030999999,0.0569,0.0668,0.0547,0.051099997,0.081099994,0.0683,0.0578,0.059299998,-1059195.0,-303275.0,3832,2024-01-01,-0.09029728,-0.09951845,0.30006236,0.3115167,-0.20671687,0.9328215,1.4189781,0.82137626,-0.0014619586,3.0963883,-0.0695414
773,2,0.053999998,0.1251,0.1457,0.1757,0.110767126,2.4009942e-06,2.1570511e-05,0.0025,0.0486,0.056399997,0.038799997,0.0346,0.078899994,0.113699995,0.0557,0.0592,-1057665.0,-302235.0,3832,2024-01-01,-0.29741764,-0.39698493,0.5298215,0.6382284,-0.16821806,0.8292544,1.1646682,0.47493404,-0.047738723,3.0892909,-0.1872283
776,2,0.0607,0.1291,0.1427,0.1704,0.13286012,3.2848536e-06,2.4701782e-05,0.0026,0.0519,0.0591,0.0398,0.035,0.0796,0.114099994,0.059699997,0.0635,-1057705.0,-302255.0,3832,2024-01-01,-0.28385067,-0.36037934,0.47468626,0.621313,-0.1378965,0.8374414,1.1053448,0.5319895,-0.06167764,3.088376,-0.177404
777,2,0.0766,0.1397,0.1453,0.1776,0.15491208,3.3198057e-06,2.6848584e-05,0.0026,0.061499998,0.066199996,0.042799998,0.0368,0.0867,0.121599995,0.069699995,0.0758,-1057725.0,-302245.0,3832,2024-01-01,-0.25258622,-0.29172444,0.39732495,0.6116153,-0.119445324,0.8181307,1.0400859,0.62993425,-0.069269046,3.0366685,-0.20073323
788,2,0.078999996,0.1169,0.11449999,0.1365,0.15702328,3.250274e-06,2.3701534e-05,0.0028,0.069299996,0.102299996,0.051999997,0.0424,0.0823,0.1109,0.0735,0.078499995,-1057795.0,-302205.0,3832,2024-01-01,-0.16361786,-0.19346607,0.26682138,0.44827586,-0.07734808,0.8388278,0.9794696,0.71235347,-0.026338883,2.761127,-0.17574985
789,2,0.0696,0.1099,0.112399995,0.1331,0.1568396,3.383091e-06,2.4167159e-05,0.0028,0.069299996,0.1017,0.0524,0.042799998,0.0826,0.1109,0.0735,0.0784,-1057785.0,-302205.0,3832,2024-01-01,-0.15282051,-0.22451252,0.31327084,0.43504044,-0.095473275,0.8444778,1.0227479,0.62759244,0.0045289947,2.7609372,-0.16903687
790,2,0.0598,0.092099994,0.0973,0.1143,0.12694992,3.86821e-06,2.7238044e-05,0.0026999998,0.0552,0.060399998,0.044999998,0.0391,0.072799996,0.0875,0.0583,0.0626,-1057775.0,-302205.0,3832,2024-01-01,-0.14403296,-0.21263987,0.31303847,0.43502823,-0.10755816,0.8512686,1.0564604,0.6834286,-0.02561245,2.6235616,-0.1610276
791,2,0.0543,0.0764,0.0821,0.0959,0.12748535,3.6173462e-06,2.9546003e-05,0.0026999998,0.0554,0.0607,0.0451,0.0391,0.0727,0.087299995,0.058399998,0.0628,-1057765.0,-302205.0,3832,2024-01-01,-0.060723484,-0.16908951,0.27696407,0.36028367,-0.113174714,0.8561001,1.0746074,0.6219931,0.06658521,2.4815507,-0.155368
798,2,0.076,0.1453,0.15079999,0.1813,0.16346379,2.9802084e-06,2.7217762e-05,0.0026,0.060799997,0.0676,0.041699998,0.0354,0.086399995,0.1312,0.070999995,0.0743,-1057725.0,-302255.0,3832,2024-01-01,-0.27150083,-0.31314957,0.40924993,0.62600905,-0.110226564,0.8317705,1.0378526,0.5792683,-0.05099458,3.1660776,-0.18419875
799,2,0.0578,0.1261,0.13939999,0.1677,0.12900175,3.1345546e-06,2.3881124e-05,0.0025,0.0526,0.0572,0.039899997,0.035099998,0.0791,0.116,0.060599998,0.0645,-1057695.0,-302255.0,3832,2024-01-01,-0.27597252,-0.37139755,0.48736143,0.6156069,-0.14159289,0.83124626,1.1054717,0.49827588,-0.041718327,3.0196073,-0.1848292
800,2,0.0495,0.1077,0.1226,0.14649999,0.11101611,2.7551114e-06,2.336748e-05,0.0025,0.0473,0.056199998,0.037699997,0.0337,0.0782,0.0981,0.0525,0.055999998,-1057675.0,-302255.0,3832,2024-01-01,-0.22111553,-0.370229,0.4948979,0.5906623,-0.15263571,0.8368601,1.1383473,0.5045872,-0.046647225,2.8444855,-0.17809835
801,2,0.054199997,0.11229999,0.1278,0.1537,0.122779734,2.9083074e-06,2.3857381e-05,0.0025,0.052899998,0.056399997,0.0396,0.0352,0.0793,0.1214,0.0611,0.065799996,-1057685.0,-302235.0,3832,2024-01-01,-0.23418638,-0.34894896,0.4785955,0.59027416,-0.15563911,0.83149,1.1380233,0.44645798,0.03893883,2.8821762,-0.18453604
802,2,0.065799996,0.1405,0.152,0.1848,0.13483694,3.050053e-06,2.590787e-05,0.0025,0.056599997,0.056399997,0.0413,0.036199998,0.0797,0.121599995,0.0648,0.0703,-1057695.0,-302245.0,3832,2024-01-01,-0.3120414,-0.36209404,0.47486037,0.6346749,-0.13618201,0.8225108,1.0818505,0.54111844,-0.072109886,3.1401575,-0.1953937
803,2,0.0449,0.0928,0.108399995,0.1283,0.105597325,2.4306833e-06,2.3776416e-05,0.0025,0.041699998,0.054899998,0.036199998,0.0327,0.077199996,0.0756,0.0449,0.0468,-1057665.0,-302255.0,3832,2024-01-01,-0.16810346,-0.34785768,0.48152423,0.5598784,-0.16056082,0.84489477,1.1681035,0.59391534,-0.102137774,2.718348,-0.16854319
804,2,0.0431,0.095,0.118099995,0.1391,0.11168822,2.7728677e-06,2.0128533e-05,0.0025,0.0437,0.053099997,0.0379,0.0346,0.064899996,0.0865,0.0471,0.0502,-1057635.0,-302235.0,3832,2024-01-01,-0.2907104,-0.37581462,0.52689356,0.5717514,-0.18838105,0.8490294,1.2431579,0.49826592,-0.046831973,2.8450024,-0.16366144
805,2,0.048699997,0.1173,0.14199999,0.17009999,0.11532059,2.2951542e-06,2.138217e-05,0.0025,0.0433,0.0534,0.0378,0.0343,0.0647,0.0865,0.046699997,0.049799997,-1057645.0,-302235.0,3832,2024-01-01,-0.3739719,-0.413253,0.5548446,0.6363636,-0.18371606,0.83480304,1.2105712,0.56300575,-0.15112856,3.0675788,-0.18055947
806,2,0.0515,0.1139,0.1344,0.1612,0.11645156,3.0713736e-06,2.2657207e-05,0.0025,0.0488,0.0565,0.0389,0.0347,0.0787,0.1134,0.0558,0.059299998,-1057655.0,-302245.0,3832,2024-01-01,-0.26137963,-0.3772672,0.5157499,0.6111944,-0.1719375,0.83374685,1.1799824,0.45414463,-0.0021997406,2.9697301,-0.18182546
